"name" "mbid"
"705" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"706" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"707" "Marianne Faithfull" "14ed9dea-1bb0-4743-ba32-39674a71da89"
"708" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"709" "Rick Nelson" NA
"710" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"711" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"712" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"713" "Wurttemberg Chamber Orchestra" NA
"714" "Jurgis Grinkiavichius" "e36c8e3d-3d4c-4b70-a003-07acf3a8db7f"
"715" "Moravian Trio" "ad17a0dc-a5f6-4081-a48a-8d5ce3dca890"
"716" "Vienna Academy Chorus <U+0026> Orchestra" NA
"717" "Արամ Խաչատրյան" "018f78a5-0946-4044-b536-f97566396f60"
"718" "Pietro Mascagni" "1749c93d-914a-4ac5-bb6f-45a1e4643e3d"
"719" "The Killers" "24b4aee8-32ed-4163-98f7-55bae67411ae"
"720" "Jane<U+0027>s Addiction" NA
"721" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"722" "10 Years" "b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a"
"723" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"724" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"725" "Ariane Pfister, Capella Istropolitana, Christian Benda, Janos Sebastyen <U+0026> Nils Thilo Kramer" NA
"726" "Ariane Pfister, Capella Istropolitana, Christian Benda, Janos Sebastyen <U+0026> Nils Thilo Kramer" NA
"727" "Moulin Rouge" "f10e4089-d2e8-41d6-bbff-25d625a11361"
"728" "Moulin Rouge" "f10e4089-d2e8-41d6-bbff-25d625a11361"
"729" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"730" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"731" "Athlete" "906cbb69-b793-463a-832d-b5bf850f01a2"
"732" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"733" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"734" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"735" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"736" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"737" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"738" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"739" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"740" "Rush" "059afdf5-77e8-4e51-90f5-453b623232ec"
"741" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"742" "Rush" "059afdf5-77e8-4e51-90f5-453b623232ec"
"743" "Annie Lennox" "3e30aebd-0557-4cfd-8fb9-3945afa5d72b"
"744" "Annie Lennox" "3e30aebd-0557-4cfd-8fb9-3945afa5d72b"
"745" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"746" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"747" "Peter Gabriel" "8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"
"748" "Elton John" "334c2c2c-2ae3-4b69-8f38-167d07f83d25"
"749" "Peter Gabriel" "8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"
"750" "Elton John" "334c2c2c-2ae3-4b69-8f38-167d07f83d25"
"751" "The Rolling Stones" "b071f9fa-14b0-4217-8e97-eb41da73f598"
"752" "Santana" "1bc6816a-d056-4113-9b0a-6c52e5c31a3c"
"753" "The Rolling Stones" "b071f9fa-14b0-4217-8e97-eb41da73f598"
"754" "Sinéad O<U+0027>Connor" NA
"755" "Santana" "1bc6816a-d056-4113-9b0a-6c52e5c31a3c"
"756" "The Police" "9e0e2b01-41db-4008-bd8b-988977d6019a"
"757" "Sinéad O<U+0027>Connor" NA
"758" "The Police" "9e0e2b01-41db-4008-bd8b-988977d6019a"
"759" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"760" "X" "0fe27deb-0a55-443d-a304-86c761babc15"
"761" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"762" "Pearl Jam" "83b9cbe7-9857-49e2-ab8e-b57b01038103"
"763" "X" "0fe27deb-0a55-443d-a304-86c761babc15"
"764" "Pearl Jam" "83b9cbe7-9857-49e2-ab8e-b57b01038103"
"765" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"766" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"767" "Tom Petty" "5ca3f318-d028-4151-ac73-78e2b2d6cdcc"
"768" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"769" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"770" "Tom Petty" "5ca3f318-d028-4151-ac73-78e2b2d6cdcc"
"771" "Tom Petty" "5ca3f318-d028-4151-ac73-78e2b2d6cdcc"
"772" "Soundgarden" "153c9281-268f-4cf3-8938-f5a4593e5df4"
"773" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"774" "Robert Plant" "bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc"
"775" "Soundgarden" "153c9281-268f-4cf3-8938-f5a4593e5df4"
"776" "Robert Plant" "bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc"
"777" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"778" "Van Halen" "b665b768-0d83-4363-950c-31ed39317c15"
"779" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"780" "Van Halen" "b665b768-0d83-4363-950c-31ed39317c15"
"781" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"782" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"783" "Rush" "059afdf5-77e8-4e51-90f5-453b623232ec"
"784" "Rush" "059afdf5-77e8-4e51-90f5-453b623232ec"
"785" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"786" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"787" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"788" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"789" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"790" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"791" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"792" "Sheryl Crow" "07934bbf-6dcf-443c-88c0-32d7fefa6b4f"
"793" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"794" "Buffy the Vampire Slayer" NA
"795" "Sheryl Crow" "07934bbf-6dcf-443c-88c0-32d7fefa6b4f"
"796" "Cowboy Junkies" "b52211f1-49a2-4cd2-8535-dd1ba37ea90b"
"797" "Cowboy Junkies" "b52211f1-49a2-4cd2-8535-dd1ba37ea90b"
"798" "Joni Mitchell" "a6de8ef9-b1a1-4756-97aa-481bbb8a4069"
"799" "Joni Mitchell" "a6de8ef9-b1a1-4756-97aa-481bbb8a4069"
"800" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"801" "Cowboy Junkies" "b52211f1-49a2-4cd2-8535-dd1ba37ea90b"
"802" "Cowboy Junkies" "b52211f1-49a2-4cd2-8535-dd1ba37ea90b"
"803" "Cowboy Junkies" "b52211f1-49a2-4cd2-8535-dd1ba37ea90b"
"804" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"805" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"806" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"807" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"808" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"809" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"810" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"811" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"812" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"813" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"814" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"815" "Scott Joplin" "aec8a328-d2e8-4780-b2ea-318c7f8d6f75"
"816" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"817" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"818" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"819" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"820" "Ramones" "d6ed7887-a401-47a8-893c-34b967444d26"
"821" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"822" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"823" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"824" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"825" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"826" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"827" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"828" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"829" "Yes" "8353f93f-163e-48c2-bb75-9f18987a3d46"
"830" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"831" "Yes" "8353f93f-163e-48c2-bb75-9f18987a3d46"
"832" "The Doors" "9efff43b-3b29-4082-824e-bc82f646f93d"
"833" "The Doors" "9efff43b-3b29-4082-824e-bc82f646f93d"
"834" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"835" "Joan Osborne" "746916c9-fd36-44e6-823d-03185e596f58"
"836" "Eleventh Dream Day" "751b1385-9595-46ee-b634-8f90f892682a"
"837" "Eleventh Dream Day" "751b1385-9595-46ee-b634-8f90f892682a"
"838" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"839" "Robert Plant <U+0026> Alison Krauss" NA
"840" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"841" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"842" "Robert Plant <U+0026> Alison Krauss" NA
"843" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"844" "Prince" "070d193a-845c-479f-980e-bef15710653e"
"845" "Bolton, Matt" NA
"846" "Prince" "070d193a-845c-479f-980e-bef15710653e"
"847" "Bolton, Matt" NA
"848" "Trace Of A Memory" NA
"849" "Eminem" "b95ce3ff-3d05-4e87-9e01-c97b66af13d4"
"850" "Moulin Rouge" "f10e4089-d2e8-41d6-bbff-25d625a11361"
"851" "Moulin Rouge" "f10e4089-d2e8-41d6-bbff-25d625a11361"
"852" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"853" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"854" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"855" "I Nine" "950ae76f-1c46-4192-b10d-ef5a37939743"
"856" "I Nine" "950ae76f-1c46-4192-b10d-ef5a37939743"
"857" "Արամ Խաչատրյան" "018f78a5-0946-4044-b536-f97566396f60"
"858" "Nancy Wilson" "cfffe7df-e14f-47f5-a70d-175768f8fb4a"
"859" "Marilyn Monroe" "60498e95-b70b-4607-b8ef-43ce109a2169"
"860" "Marilyn Monroe" "60498e95-b70b-4607-b8ef-43ce109a2169"
"861" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"862" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"863" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"864" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"865" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"866" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"867" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"868" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"869" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"870" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"871" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"872" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"873" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"874" "Moulin Rouge" "f10e4089-d2e8-41d6-bbff-25d625a11361"
"875" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"876" "The Cure" "69ee3720-a7cb-4402-b48d-a02c366f2bcf"
"877" "I Nine" "950ae76f-1c46-4192-b10d-ef5a37939743"
"878" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"879" "Cradle of Filth" "7e26cbe1-b8f5-4215-af82-e43d5f8ff308"
"880" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"881" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"882" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"883" "The Rolling Stones" "b071f9fa-14b0-4217-8e97-eb41da73f598"
"884" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"885" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"886" "The Doors" "9efff43b-3b29-4082-824e-bc82f646f93d"
"887" "Eric Clapton" "05c35c95-dcbd-4492-b091-7f05a2091d47"
"888" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"889" "David Bowie" "5441c29d-3602-4898-b1a1-b77fa23b8e50"
"890" "The Moody Blues" "774666d2-2064-4d6c-856c-f8cda0aaf9f0"
"891" "The Moody Blues" "774666d2-2064-4d6c-856c-f8cda0aaf9f0"
"892" "Aqualung" "1b3e92d4-1c68-412d-a92d-1172f24f7de3"
"893" "Sara Bareilles" "38da4c33-f0df-4030-ba34-2995e49d552e"
"894" "Jeff Beck" "14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17"
"895" "Jeff Beck" "14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17"
"896" "Pixie Lott" "77de9077-5074-4a07-9fe7-049414715ea9"
"897" "Loretta Lynn" "613260c3-d620-4645-94cd-33cd55f29b1e"
"898" "Idina Menzel <U+0026> Kristen Chenoweth" NA
"899" "Björk" "87c5dedd-371d-4a53-9f7f-80522fb7f3cb"
"900" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"901" "Björk" "87c5dedd-371d-4a53-9f7f-80522fb7f3cb"
"902" "Dolly Parton" "1d543e07-d0d2-4834-a8db-d65c50c2a856"
"903" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"904" "Dolly Parton" "1d543e07-d0d2-4834-a8db-d65c50c2a856"
"905" "Lady Gaga" "650e7db6-b795-4eb5-a702-5ea2fc46c848"
"906" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"907" "Lady Gaga" "650e7db6-b795-4eb5-a702-5ea2fc46c848"
"908" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"909" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"910" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"911" "The Beatles" "b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"
"912" "The Time" "3bfa8f23-2dbb-43e2-b1da-3cfaa6c5ff9d"
"913" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"914" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"915" "Peter Gabriel" "8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"
"916" "The Beatles" "b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"
"917" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"918" "The Who" "9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa"
"919" "Peter Gabriel" "8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"
"920" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"921" "Live" "39e60596-e7f0-480c-965a-987d2a74c71c"
"922" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"923" "Madonna" "79239441-bfd5-4981-a70c-55c3f15c1287"
"924" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"925" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"926" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"927" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"928" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"929" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"930" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"931" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"932" "Jeff Beck" "14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17"
"933" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"934" "Mott the Hoople" "0cda2210-b327-4954-8faa-d8e0dc8f1d7d"
"935" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"936" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"937" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"938" "Steely Dan" "e01c3376-15fa-40d7-b747-5f219bdefdd7"
"939" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"940" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"941" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"942" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"943" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"944" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"945" "Patti Smith" "d135874d-9cae-4fef-97e3-36acbd9f5a26"
"946" "Steely Dan" "e01c3376-15fa-40d7-b747-5f219bdefdd7"
"947" "The Clash" "8f92558c-2baa-4758-8c38-615519e9deda"
"948" "Eurythmics" "b4d32cff-f19e-455f-86c4-f347d824ca61"
"949" "Eurythmics" "b4d32cff-f19e-455f-86c4-f347d824ca61"
"950" "Peter Gabriel" "8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"
"951" "Cyndi Lauper" "7bd9e20e-74b9-446a-a2ed-a223f82a36e7"
"952" "Wynton Marsalis" "0d74dcc7-5684-4695-830f-a9846aad8ba9"
"953" "Idina Menzel <U+0026> Kristen Chenoweth" NA
"954" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"955" "Idina Menzel <U+0026> Kristen Chenoweth" NA
"956" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"957" "Cradle of Filth" "7e26cbe1-b8f5-4215-af82-e43d5f8ff308"
"958" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"959" "DecembeRadio" "b7c3ac0f-d7be-4508-bcdf-94a17b2249d7"
"960" "Hoobastank" "2fa0d3ac-b64c-401a-b0a1-4915ba6cc157"
"961" "The White Stripes" "11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"
"962" "Britney Spears" "2f4f5d16-7102-4110-97fd-f5c365d6bb26"
"963" "Britney Spears" "2f4f5d16-7102-4110-97fd-f5c365d6bb26"
"964" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"965" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"966" "Warren Zevon" "970fb29f-e288-403e-a388-d2a7889bfa47"
"967" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"968" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"969" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"970" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"971" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"972" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"973" "The Bangles" "a5b789e2-11dd-4658-8ae2-013b4d009ee7"
"974" "The Bangles" "a5b789e2-11dd-4658-8ae2-013b4d009ee7"
"975" "Tom Petty" "5ca3f318-d028-4151-ac73-78e2b2d6cdcc"
"976" "Tom Petty" "5ca3f318-d028-4151-ac73-78e2b2d6cdcc"
"977" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"978" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"979" "The White Stripes" "11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"
"980" "The White Stripes" "11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"
"981" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"982" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"983" "The Verve" "d4d17620-fd97-4574-92a8-a2cb7e72ce42"
"984" "Rush" "059afdf5-77e8-4e51-90f5-453b623232ec"
"985" "The Verve" "d4d17620-fd97-4574-92a8-a2cb7e72ce42"
"986" "Pet Shop Boys" "be540c02-7898-4b79-9acc-c8122c7d9e83"
"987" "Rush" "059afdf5-77e8-4e51-90f5-453b623232ec"
"988" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"989" "Pet Shop Boys" "be540c02-7898-4b79-9acc-c8122c7d9e83"
"990" "Pearl Jam" "83b9cbe7-9857-49e2-ab8e-b57b01038103"
"991" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"992" "Pearl Jam" "83b9cbe7-9857-49e2-ab8e-b57b01038103"
"993" "Sheryl Crow" "07934bbf-6dcf-443c-88c0-32d7fefa6b4f"
"994" "Sheryl Crow" "07934bbf-6dcf-443c-88c0-32d7fefa6b4f"
"995" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"996" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"997" "Guns N<U+0027> Roses" NA
"998" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"999" "Guns N<U+0027> Roses" NA
"1000" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1001" "Moulin Rouge" "f10e4089-d2e8-41d6-bbff-25d625a11361"
"1002" "Joni Mitchell" "a6de8ef9-b1a1-4756-97aa-481bbb8a4069"
"1003" "Electric Light Orchestra" "0c502791-4ee9-4c5f-9696-0602b721ff3b"
"1004" "Electric Light Orchestra" "0c502791-4ee9-4c5f-9696-0602b721ff3b"
"1005" "Electric Light Orchestra" "0c502791-4ee9-4c5f-9696-0602b721ff3b"
"1006" "The Moody Blues" "774666d2-2064-4d6c-856c-f8cda0aaf9f0"
"1007" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1008" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1009" "Duran Duran" "1a1cd7f3-e5df-4eca-bae2-2757c9e656b5"
"1010" "Duran Duran" "1a1cd7f3-e5df-4eca-bae2-2757c9e656b5"
"1011" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"1012" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"1013" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"1014" "Wynton Marsalis" "0d74dcc7-5684-4695-830f-a9846aad8ba9"
"1015" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"1016" "The Police" "9e0e2b01-41db-4008-bd8b-988977d6019a"
"1017" "Wynton Marsalis" "0d74dcc7-5684-4695-830f-a9846aad8ba9"
"1018" "Sting" "7944ed53-2a58-4035-9b93-140a71e41c34"
"1019" "The Police" "9e0e2b01-41db-4008-bd8b-988977d6019a"
"1020" "Sid Vicious" "637504e3-be95-4005-83ee-3ebb91f9fcf9"
"1021" "Sting" "7944ed53-2a58-4035-9b93-140a71e41c34"
"1022" "Sid Vicious" "637504e3-be95-4005-83ee-3ebb91f9fcf9"
"1023" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1024" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"1025" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1026" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"1027" "Buffy the Vampire Slayer" NA
"1028" "Alice in Chains" "4bd95eea-b9f6-4d70-a36c-cfea77431553"
"1029" "Buffy the Vampire Slayer" NA
"1030" "Alice in Chains" "4bd95eea-b9f6-4d70-a36c-cfea77431553"
"1031" "Eurythmics" "b4d32cff-f19e-455f-86c4-f347d824ca61"
"1032" "Madonna" "79239441-bfd5-4981-a70c-55c3f15c1287"
"1033" "Eurythmics" "b4d32cff-f19e-455f-86c4-f347d824ca61"
"1034" "Wynton Marsalis" "0d74dcc7-5684-4695-830f-a9846aad8ba9"
"1035" "Madonna" "79239441-bfd5-4981-a70c-55c3f15c1287"
"1036" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"1037" "Wynton Marsalis" "0d74dcc7-5684-4695-830f-a9846aad8ba9"
"1038" "Buffy the Vampire Slayer" NA
"1039" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"1040" "Buffy the Vampire Slayer" NA
"1041" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1042" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1043" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1044" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1045" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1046" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"1047" "Theory of a Deadman" "183e636e-d41c-43fe-a428-8a034eb20c7b"
"1048" "Porcupine Tree" "169c4c28-858e-497b-81a4-8bc15e0026ea"
"1049" "Theory of a Deadman" "183e636e-d41c-43fe-a428-8a034eb20c7b"
"1050" "Porcupine Tree" "169c4c28-858e-497b-81a4-8bc15e0026ea"
"1051" "Shinedown" "adc0f033-95c2-4e0b-87bc-c23ed3f26ce6"
"1052" "Shinedown" "adc0f033-95c2-4e0b-87bc-c23ed3f26ce6"
